code,name,总市值,流通市值,行业,总股本,流通股
000739,普洛药业,16276984177.92,16270926597.6,化学制药,1169323576.0,1168888405.0
000750,国海证券,18966938196.690002,17214725811.690002,证券,6386174477.0,5796203977.0
000751,锌业股份,4281421076.75,3736152264.35,有色金属,1615630595.0,1409868779.0
000752,*ST西发,1730255700.9599998,1730255700.9599998,酿酒行业,263758491.0,263758491.0
000753,漳州发展,2756317377.3799996,2756317377.3799996,汽车服务,991481071.0,991481071.0
000755,山西高速,6162702823.2,2562184468.2000003,铁路公路,1467310196.0,610043921.0
000756,新华制药,10133753379.75,6650363263.5,化学制药,682407635.0,447835910.0
000757,浩物股份,1369080364.1499999,1369076365.23,汽车服务,532716095.0,532714539.0
000758,中色股份,10183419370.04,10063196553.34,有色金属,1992841364.0,1969314394.0
000759,中百集团,2327725530.0,2242514605.5,商业百货,680621500.0,655706025.0
000761,本钢板材,10722457000.529999,9678457000.529999,钢铁行业,4108221073.0,3708221073.0
000762,西藏矿业,9834556021.800001,9827507661.66,能源金属,521174140.0,520800618.0
000766,通化金马,16759018219.38,16749922938.539999,化学制药,966494707.0,965970181.0
000767,晋控电力,7292353059.030001,6902024053.320001,电力行业,3076942219.0,2912246436.0
000768,中航西飞,65593430874.17999,65284500451.67999,航天航空,2781740071.0,2768638696.0
000776,广发证券,94120432650.4,73103249580.4,证券,7621087664.0,5919291464.0
000777,中核科技,5870881225.11,5854683328.29,通用设备,384471593.0,383410827.0
000778,新兴铸管,14045006891.52,13714668675.84,钢铁行业,3990058776.0,3896212692.0
000779,甘咨询,3327579961.3999996,3300001190.0,工程咨询服务,468673234.0,464788900.0
000782,恒申新材,2966032118.88,2281563171.36,化纤行业,686581509.0,528139623.0
000783,长江证券,27318560363.120003,27318560363.120003,证券,5530072948.0,5530072948.0
000785,居然之家,16472695275.26,15628912700.1,商业百货,6287288273.0,5965233855.0
000786,北新建材,51800310435.72,50050888179.6,装修建材,1689507842.0,1632449060.0
000788,北大医药,3009736496.25,3009736496.25,化学制药,595987425.0,595987425.0
000789,万年青,3684001647.48,3683885177.28,水泥建材,797402954.0,797377744.0
000790,华神科技,2192217548.36,2173438032.86,中药,628142564.0,622761614.0
000791,甘肃能源,9923351317.0,9923253667.0,电力行业,1600540535.0,1600524785.0
000792,盐湖股份,93717122592.0,93715574059.5,化肥行业,5432876672.0,5432786902.0
000793,华闻集团,2476584366.68,2431650682.6,文化传媒,1997245457.0,1961008615.0
000795,英洛华,6382641499.89,6382641499.89,小金属,1133684103.0,1133684103.0
000796,ST凯撒,5180238198.68,3132404429.19,旅游酒店,1603788916.0,969784653.0
000797,中国武夷,3691272409.9500003,3689886598.5,房地产开发,1570754217.0,1570164510.0
000798,中水渔业,2063443135.6799998,2063273935.6799998,农牧饲渔,365858712.0,365828712.0
000799,酒鬼酒,15128693308.800001,15128693308.800001,酿酒行业,324928980.0,324928980.0
000800,一汽解放,36990909712.0,36979114392.0,汽车整车,4623863714.0,4622389299.0
000801,四川九洲,10309890991.68,10309890991.68,家电行业,1022806646.0,1022806646.0
000802,北京文化,3858702374.45,3856357724.45,文化传媒,715900255.0,715465255.0
000803,山高环能,1682738154.33,1610884524.25,综合行业,476696361.0,456341225.0
000807,云铝股份,46609347523.2,46608682861.439995,有色金属,3467957405.0,3467907951.0
000809,*ST和展,1715565889.44,1715565889.44,房地产开发,824791293.0,824791293.0
000810,创维数字,10052888469.28,9768368589.4,通信设备,1150216072.0,1117662310.0
000811,冰轮环境,7514392791.36,7338894689.04,通用设备,763657804.0,745822631.0
000812,陕西金叶,2790354188.8199997,2788822579.29,包装材料,768692614.0,768270683.0
000813,德展健康,4849501417.6,4848745417.6,化学制药,2164955990.0,2164618490.0
000815,美利云,5089325416.2,5089325416.2,造纸印刷,695263035.0,695263035.0
000816,智慧农业,2286281042.44,2270288683.76,通用设备,1447013318.0,1436891572.0
000818,航锦科技,15450799000.0,15410108350.0,化学原料,679156000.0,677367400.0
000819,岳阳兴长,6258978776.58,5064613817.15,石油行业,369697506.0,299150255.0
000820,神雾节能,1306352705.1,589696686.0,环保行业,637245222.0,287656920.0
000821,京山轻机,7200432433.68,6932405579.84,光伏设备,622874778.0,599689064.0
000822,山东海化,5325796959.7,5325796959.7,化学原料,895091926.0,895091926.0
000823,超声电子,4494603922.919999,4494223188.36,电子元件,536989716.0,536944228.0
000825,太钢不锈,19728889156.2,19652054896.2,钢铁行业,5718518596.0,5696247796.0
000826,启迪环境,2109522807.04,2109255979.32,环保行业,1425353248.0,1425172959.0
000828,东莞控股,9469999797.119999,9469987498.619999,铁路公路,1039516992.0,1039515642.0
000829,天音控股,9441175033.980001,9432234251.490002,贸易行业,1025100438.0,1024129669.0
000830,鲁西化工,22671912984.63,22519877870.49,化学原料,1916476161.0,1903624503.0
000831,中国稀土,26477459134.649998,26477459134.649998,小金属,1061220807.0,1061220807.0
000833,粤桂股份,3817911371.96,2159617017.04,综合行业,802082221.0,453701054.0
000836,ST富通,447128432.88,447128432.88,通信设备,1208455224.0,1208455224.0
000837,秦川机床,7594320453.28,5752084020.799999,通用设备,1009883039.0,764904790.0
000838,财信发展,2487044504.2,2381510832.2999997,房地产开发,1100462170.0,1053765855.0
000839,中信国安,11053910312.64,11053910312.64,综合行业,3919826352.0,3919826352.0
000848,承德露露,8515162458.66,8409778041.3,食品饮料,1052554074.0,1039527570.0
000850,华茂股份,2878178277.45,2878178277.45,纺织服装,943665009.0,943665009.0
000851,ST高鸿,1968362034.0,1923846304.8999999,通信设备,1157860020.0,1131674297.0
000852,石化机械,5230095038.83,5147277543.13,专用设备,956141689.0,941001379.0
000856,冀东装备,1382430000.0,1382430000.0,专用设备,227000000.0,227000000.0
000858,五 粮 液,509655131056.50006,509644351589.10004,酿酒行业,3881608005.0,3881525907.0
000859,国风新材,3162796236.6299996,3162302919.1299996,塑料制品,895976271.0,895836521.0
000860,顺鑫农业,12669380172.119999,12669380172.119999,酿酒行业,741766989.0,741766989.0
000861,海印股份,2233227833.73,2124249680.66,商业百货,2509244757.0,2386797394.0
000862,银星能源,4452080275.599999,3045640376.7999997,电力行业,917954696.0,627967088.0
000863,三湘印象,4734605235.599999,4666097826.179999,房地产开发,1180699560.0,1163615418.0
000868,安凯客车,3626526877.1,2830647693.48,汽车整车,939514735.0,733328418.0
000869,张  裕Ａ,15021815430.3,9840099360.0,酿酒行业,692249559.0,453460800.0
000875,吉电股份,14843907485.68,14842620710.68,电力行业,2790208174.0,2789966299.0
000876,新 希 望,41912064290.36,41593166811.98,农牧饲渔,4545777038.0,4511189459.0
000877,天山股份,47388922792.579994,9967109339.09,水泥建材,8663422814.0,1822140647.0
000878,云南铜业,25385970687.7,25385411611.28,有色金属,2003628310.0,2003584184.0
000880,潍柴重机,2643938388.0,1294052760.0,通用设备,331320600.0,162162000.0
000881,中广核技,6230356120.849999,5208367164.29,化学制品,945425815.0,790344031.0
000882,华联股份,2600484349.65,2600480615.2,商业百货,2737351947.0,2737348016.0
000883,湖北能源,38211278489.68,37971372820.44,电力行业,6520695988.0,6479756454.0
000885,城发环境,7383899932.5,7383899932.5,环保行业,642078255.0,642078255.0
000886,海南高速,4162967143.0,4116693340.58,房地产开发,988828300.0,977836898.0
000887,中鼎股份,16442956940.03,16410380234.76,汽车零部件,1316489747.0,1313881524.0
000888,峨眉山Ａ,5622162798.34,5622162798.34,旅游酒店,526913102.0,526913102.0
000889,ST中嘉,1385710851.68,1287377520.48,通信服务,936291116.0,869849676.0
000890,法尔胜,1065540078.72,1065507256.84,通用设备,419503968.0,419491046.0
000892,欢瑞世纪,2501500206.1499996,1802610333.1499999,文化传媒,980980473.0,706906013.0
000893,亚钾国际,15623276965.34,13655116404.68,化肥行业,928851187.0,811838074.0
000895,双汇发展,83186515724.13,83173611093.44,食品饮料,3464661213.0,3464123744.0
000897,津滨发展,3380098969.06,3380041285.06,房地产开发,1617272234.0,1617244634.0
000898,鞍钢股份,20269120259.52,17188031409.84,钢铁行业,9383851972.0,7957421949.0
000899,赣能股份,9434803939.2,9434803939.2,电力行业,975677760.0,975677760.0
000900,现代投资,5555251702.440001,5555004652.440001,铁路公路,1517828334.0,1517760834.0
000901,航天科技,7151884597.76,7151812693.76,汽车零部件,798201406.0,798193381.0
000902,新洋丰,15157175292.32,13718604102.8,化肥行业,1254733054.0,1135646035.0
000903,云内动力,3507349125.46,3418065733.44,汽车零部件,1970420857.0,1920261648.0
000905,厦门港务,4235732798.87,4235724233.87,航运港口,741809597.0,741808097.0
000906,浙商中拓,4721570858.25,4660589171.25,商业百货,699491979.0,690457655.0
000908,*ST景峰,774201428.88,694238808.5600001,化学制药,879774351.0,788907737.0
000909,ST数源,1435702723.6,1270750273.9199998,综合行业,437714245.0,387423864.0
000910,大亚圣象,3371968600.0,3370296160.0,装修建材,547397500.0,547126000.0
000911,广农糖业,2570053231.56,2080599615.54,食品饮料,400319818.0,324080937.0
000912,泸天化,5597760000.0,5597760000.0,化肥行业,1568000000.0,1568000000.0
000913,钱江摩托,8523276130.0,7399535489.0,交运设备,526778500.0,457326050.0
000915,华特达因,7184603330.1,7180793825.1,化学制药,234331485.0,234207235.0
000917,电广传媒,7257888450.56,7257391938.56,文化传媒,1417556338.0,1417459363.0
000919,金陵药业,4000824958.0800004,3204686181.0,中药,629060528.0,503881475.0
000920,沃顿科技,3530479751.46,3152171925.0,环保行业,472621118.0,421977500.0
000921,海信家电,51311321016.3,33728607494.730003,家电行业,1387167370.0,911830427.0
000922,佳电股份,7162219807.059999,7057473921.059999,电机,595858553.0,587144253.0
000923,河钢资源,11403174948.67,10969305629.38,钢铁行业,652728961.0,627893854.0
000925,众合科技,3504866790.6,3453248717.1,交运设备,556328062.0,548134717.0
000926,福星股份,3654506958.48,2891801601.33,房地产开发,1138475688.0,900872773.0
000927,中国铁物,14520848738.4,14520841394.4,物流行业,6050353641.0,6050350581.0
000928,中钢国际,8005316985.18,8005186413.18,工程咨询服务,1434644621.0,1434621221.0
000929,兰州黄河,1175898780.0,1175824231.59,酿酒行业,185766000.0,185754223.0
000930,中粮科技,9584663683.539999,9519854014.64,农牧饲渔,1864720561.0,1852111676.0
000931,中 关 村,2741382214.48,2716138814.48,化学制药,753126982.0,746191982.0
000932,华菱钢铁,31227018895.479996,31226630555.159996,钢铁行业,6908632499.0,6908546583.0
000933,神火股份,46951414495.83,46716771624.93,有色金属,2249708409.0,2238465339.0
000935,四川双马,9344509675.92,9344509675.92,水泥建材,763440333.0,763440333.0
000936,华西股份,5192035517.820001,5190734609.54,化纤行业,886012887.0,885790889.0
000937,冀中能源,23639428426.5,19445152942.98,煤炭行业,3533546850.0,2906599842.0
000938,紫光股份,64265994768.78,64265994768.78,互联网服务,2860079874.0,2860079874.0
000948,南天信息,4917874887.63,4820444781.62,软件开发,393744987.0,385944338.0
000949,新乡化纤,6121187719.2,5052284341.2,化纤行业,1700329922.0,1403412317.0
000950,重药控股,8796460102.64,8796460102.64,医药商业,1728184696.0,1728184696.0
000951,中国重汽,17129595268.8,17129595268.8,汽车整车,1174869360.0,1174869360.0
000952,广济药业,1786997741.95,1737137455.75,化学制药,353860939.0,343987615.0
000953,河化股份,889676933.85,889676933.85,化学制药,366122195.0,366122195.0
000955,欣龙控股,1604417100.0,1602469074.0,纺织服装,538395000.0,537741300.0
000957,中通客车,6290710760.96,6290710760.96,汽车整车,592903936.0,592903936.0
000958,电投产融,19810980153.600002,19810897353.600002,电力行业,5383418520.0,5383396020.0
000959,首钢股份,21824912494.0,18220338211.6,钢铁行业,7794611605.0,6507263647.0
000960,锡业股份,24917441553.280003,24917441553.280003,小金属,1645801952.0,1645801952.0
000961,ST中南,2142872984.5600002,2133743780.5600002,房地产开发,3826558901.0,3810256751.0
000962,东方钽业,5264478490.04,5164696424.16,小金属,505228262.0,495652248.0
000963,华东医药,51735119390.52,51634158606.119995,化学制药,1754327548.0,1750903988.0
000965,天保基建,2963248489.65,2963248489.65,房地产开发,1109830895.0,1109830895.0
000966,长源电力,12124535152.59,12124535152.59,电力行业,2749327699.0,2749327699.0
000967,盈峰环境,13586179198.02,13579711165.02,环保行业,3166941538.0,3165433838.0
000968,蓝焰控股,6259742210.2,6259742210.2,燃气,967502660.0,967502660.0
000969,安泰科技,8406304776.0,8205825168.0,通用设备,1050788097.0,1025728146.0
000970,中科三环,9434031998.48,9434031998.48,小金属,1215725773.0,1215725773.0
000971,*ST高升,576724569.3000001,465662155.20000005,通信服务,1048590126.0,846658464.0
000972,中基健康,1773952231.6999998,1773952231.6999998,食品饮料,771283579.0,771283579.0
000973,佛塑科技,3598814196.1200004,3598814196.1200004,塑料制品,967423171.0,967423171.0
000975,银泰黄金,44705228466.50001,40033199267.600006,贵金属,2776722265.0,2486534116.0
000976,ST华铁,1260586248.8400002,1259729903.06,交运设备,1595678796.0,1594594814.0
000977,浪潮信息,54027358977.4,53957945551.600006,计算机设备,1472135122.0,1470243748.0
000978,桂林旅游,2808780000.0,2160480750.0,旅游酒店,468130000.0,360080125.0
000980,众泰汽车,7362119698.94,7136325380.16,汽车整车,5042547739.0,4887894096.0
000981,山子高科,13596560407.68,8874211414.720001,汽车零部件,9997470888.0,6525155452.0
000982,中银绒业,767137869.54,767137869.54,电池,4261877053.0,4261877053.0
000983,山西焦煤,58701224950.06,47979781719.32,煤炭行业,5677101059.0,4640210998.0
000985,大庆华科,1654200020.0,1654200020.0,化学制品,129639500.0,129639500.0
000987,越秀资本,25487032906.96,25477377000.44,多元金融,5017132462.0,5015231693.0
000988,华工科技,30185191264.14,30169669423.14,电子元件,1005502707.0,1004985657.0
000989,ST九芝,5418112935.96,4393241252.49,中药,855942012.0,694034953.0
000990,诚志股份,9235805266.0,9235796146.0,化学原料,1215237535.0,1215236335.0
000993,闽东电力,4359697851.599999,4186396885.4399996,电力行业,457951455.0,439747572.0
000995,皇台酒业,1433456640.0,1433456640.0,酿酒行业,177408000.0,177408000.0
000996,中期退,131100000.0,131100000.0,汽车服务,345000000.0,345000000.0
000997,新 大 陆,15222928320.75,15138826977.25,互联网服务,1032062937.0,1026361151.0
000998,隆平高科,13327739415.759998,13117246117.8,农牧饲渔,1316970298.0,1296170565.0
000999,华润三九,54520087648.0,54118964078.2,中药,1284639200.0,1275187655.0
001201,东瑞股份,5400574820.95,2337210617.7,农牧饲渔,257784001.0,111561366.0
001202,炬申股份,1479912000.0,1039163068.5,物流行业,128800000.0,90440650.0
001203,大中矿业,14914333505.320002,7271804159.52,钢铁行业,1508021588.0,735268368.0
001205,盛航股份,2757867978.2799997,2117861741.4999998,航运港口,170977556.0,131299550.0
001206,依依股份,2405468442.08,1389317201.09,美容护理,184893808.0,106788409.0
001207,联科科技,3011056744.32,2989898425.92,橡胶制品,202355964.0,200934034.0
001208,华菱线缆,3746312240.0,1738989956.47,电网设备,534424000.0,248072747.0
001209,洪兴股份,1824220126.3999999,558792604.3299999,纺织服装,131522720.0,40287859.0
001210,金房能源,1713178485.3,817181185.7099999,公用事业,130677230.0,62332661.0
001211,双枪科技,1123200000.0,587688457.1999999,装修建材,72000000.0,37672337.0
001212,中旗新材,2450647736.46,1139736885.21,装修装饰,117876274.0,54821399.0
001213,中铁特货,17733333331.56,4167333331.5600004,物流行业,4444444444.0,1044444444.0
001215,千味央厨,2929342522.4700003,1350022978.3300002,食品饮料,99266097.0,45747983.0
001216,华瓷股份,3239005762.0,809751762.0,装修建材,251866700.0,62966700.0
001217,华尔泰,3079753600.0,1233579264.0,化学原料,331870000.0,132928800.0
001218,丽臣实业,1993332400.0,1121158635.0,化学制品,131660000.0,74052750.0
001219,青岛食品,2375802000.0,1201883379.84,食品饮料,149987500.0,75876476.0
001222,源飞宠物,2353673700.0,968462624.25,家用轻工,190890000.0,78545225.0
001223,欧克科技,2400480000.0,600480000.0,专用设备,66680000.0,16680000.0
001225,和泰机电,1795150368.0,504300735.28000003,通用设备,64666800.0,18166453.0
001226,拓山重工,2124267615.0,531067615.0,工程机械,74666700.0,18666700.0
001227,兰州银行,13555759259.84,6589550629.759999,银行,5695697168.0,2768718752.0
001228,永泰运,2193620542.08,1158740542.0800002,物流行业,103864609.0,54864609.0
001229,魅视科技,2869000000.0,843655529.21,消费电子,100000000.0,29405909.0
001230,劲旅环境,1894309616.4299998,767362761.66,环保行业,133496097.0,54077714.0
001231,农心科技,1429000000.0,526393584.99999994,农药兽药,100000000.0,36836500.0
001234,泰慕士,1835424260.9999998,489192560.99999994,纺织服装,109056700.0,29066700.0
001236,弘业期货,7477711112.76,2422152567.52,多元金融,1007777778.0,326435656.0
001238,浙江正特,2200000000.0,639542500.0,装修建材,110000000.0,31977125.0
001239,永达股份,3427200000.0,696816618.9599999,专用设备,240000000.0,48796682.0
001255,博菲电气,1740000000.0,435000000.0,化学原料,80000000.0,20000000.0
001256,炜冈科技,1970905551.56,565830601.6,专用设备,142612558.0,40942880.0
001258,立新能源,6346666671.2,3187243871.2,电力行业,933333334.0,468712334.0
001259,利仁科技,1629993869.1999998,485724869.2,家电行业,73588888.0,21928888.0
001260,坤泰股份,1629550000.0,449897500.0,汽车零部件,115000000.0,31750000.0
001266,宏英智能,2586434160.0,882142716.0,仪器仪表,103416000.0,35271600.0
001267,汇绿生态,4248664282.6,1979932015.1000001,工程建设,779571428.0,363290278.0
001268,联合精密,1829470011.3,706350722.55,通用设备,107933334.0,41672609.0
001269,欧晶科技,5523968537.01,2408794121.25,光伏设备,192405731.0,83900875.0
001270,铖昌科技,7768463146.28,3800170773.24,半导体,207269561.0,101391963.0
001278,一彬科技,1998294409.9999998,816132191.15,汽车零部件,123733400.0,50534501.0
001282,三联锻造,3227359200.0,1135383600.0,汽车零部件,113360000.0,39880000.0
001283,豪鹏科技,3381885755.6,2376508009.15,电池,82184344.0,57752321.0
001286,陕西能源,42487500000.0,11896500000.0,电力行业,3750000000.0,1050000000.0
001287,中电港,12667534616.990002,7291366281.660001,贸易行业,759900097.0,437394498.0
001288,运机集团,4356959949.02,1610941749.27,工程机械,160005874.0,59160549.0
001289,龙源电力,144708417798.84,2308046558.1299996,电力行业,8359816164.0,133336023.0
001296,长江材料,2200484875.06,775827626.8100001,非金属材料,149591086.0,52741511.0
001298,好上好,4580839536.0,2352186696.6,电子元件,204867600.0,105196185.0
001299,美能能源,2235949988.24,611084032.88,燃气,187579697.0,51265439.0
001300,三柏硕,2835113879.82,770127981.8100001,家用轻工,243775914.0,66219087.0
001301,尚太科技,11789582042.0,7208682992.0,非金属材料,260716100.0,159413600.0
001306,夏厦精密,3426120000.0,856530000.0,通用设备,62000000.0,15500000.0
001308,康冠科技,15557735410.58,1752776673.78,消费电子,686572613.0,77351133.0
001309,德明利,12785395191.529999,7553982231.75,半导体,147586231.0,87198225.0
001311,多利科技,6050154950.219999,1535642572.51,汽车零部件,238853334.0,60625447.0
001313,粤海饲料,5411000000.0,1685851167.73,农牧饲渔,700000000.0,218092001.0
001314,亿道信息,5450150887.200001,1993935952.0800002,消费电子,141488860.0,51763654.0
001316,润贝航科,2601219320.0,899127327.0,贸易行业,82213000.0,28417425.0
001317,三羊马,1889744400.0,691592973.75,物流行业,80040000.0,29292375.0
001318,阳光乳业,2945317200.0,802965200.0,食品饮料,282660000.0,77060000.0
001319,铭科精技,2345826000.0,1011442530.0,汽车零部件,141400000.0,60967000.0
001322,箭牌家居,7343823540.0,1253688896.0,装修建材,970122000.0,165612800.0
001323,慕思股份,11780294500.0,2295112125.0,家用轻工,400010000.0,77932500.0
001324,长青科技,2285280000.0,1352183616.0,交运设备,138000000.0,81653600.0
001326,联域股份,2682048000.0,670512000.0,光学光电子,73200000.0,18300000.0
001328,登康口腔,4428310136.0,1107078820.0,美容护理,172173800.0,43043500.0
001330,博纳影业,7614835171.36,5845686590.9,文化传媒,1374518984.0,1055178085.0
001331,胜通能源,2308320000.0,577080000.0,物流行业,168000000.0,42000000.0
001332,锡装股份,2585520000.0,646380000.0,专用设备,108000000.0,27000000.0
001333,光华股份,2144000000.0,737000000.0,化学制品,128000000.0,44000000.0
001336,楚环科技,1797151460.0,638540333.6,专用设备,80373500.0,28557260.0
001337,四川黄金,9786000000.0,6721024800.0,贵金属,420000000.0,288456000.0
001338,永顺泰,5022325648.34,2361904354.81,酿酒行业,501730834.0,235954481.0
001339,智微智能,7117704000.0,2039818387.5,计算机设备,249744000.0,71572575.0
001358,兴欣新材,2601984000.0,650496000.0,化学原料,123200000.0,30800000.0
001359,平安电工,4222052035.4,1034407518.6,非金属材料,185503165.0,45448485.0
001360,南矿集团,2494920000.0,1000183415.58,专用设备,204000000.0,81781146.0
001366,播恩集团,1817290800.0,629740800.0,农牧饲渔,160680000.0,55680000.0
001367,海森药业,2385168000.0,619865702.6999999,化学制药,100640000.0,26154671.0
001368,通达创智,2234082312.0,621865219.5,塑料制品,113867600.0,31695475.0
001373,翔腾新材,1739838873.04,839226771.56,光学光电子,68686888.0,33131732.0
001376,百通能源,8683356000.0,868335600.0,公用事业,460900000.0,46090000.0
001378,德冠新材,3254673176.0,786532282.84,塑料制品,133333600.0,32221724.0
001379,腾达科技,2772000000.0,679113444.24,通用设备,200000000.0,48998084.0
001380,华纬科技,3541235760.0000005,1150736760.0,通用设备,183009600.0,59469600.0
001387,雪祺电气,2873054080.0,703885919.52,家电行业,177788000.0,43557297.0
